Facility Location Problem Instance
Number of facilities: 5
Number of customers: 15
Grid size: 10x10
Facilities coordinates (x, y):
8, 6
4, 0
0, 2
5, 3
0, 2
Customers coordinates (x, y):
7, 6
0, 3
7, 2
2, 8
5, 7
1, 8
3, 0
6, 2
3, 0
7, 8
8, 6
0, 4
6, 6
6, 2
3, 1
Distances between facilities and customers:
Facility 0 to Customer 0: 1.00
Facility 0 to Customer 1: 8.54
Facility 0 to Customer 2: 4.12
Facility 0 to Customer 3: 6.32
Facility 0 to Customer 4: 3.16
Facility 0 to Customer 5: 7.28
Facility 0 to Customer 6: 7.81
Facility 0 to Customer 7: 4.47
Facility 0 to Customer 8: 7.81
Facility 0 to Customer 9: 2.24
Facility 0 to Customer 10: 0.00
Facility 0 to Customer 11: 8.25
Facility 0 to Customer 12: 2.00
Facility 0 to Customer 13: 4.47
Facility 0 to Customer 14: 7.07
Facility 1 to Customer 0: 6.71
Facility 1 to Customer 1: 5.00
Facility 1 to Customer 2: 3.61
Facility 1 to Customer 3: 8.25
Facility 1 to Customer 4: 7.07
Facility 1 to Customer 5: 8.54
Facility 1 to Customer 6: 1.00
Facility 1 to Customer 7: 2.83
Facility 1 to Customer 8: 1.00
Facility 1 to Customer 9: 8.54
Facility 1 to Customer 10: 7.21
Facility 1 to Customer 11: 5.66
Facility 1 to Customer 12: 6.32
Facility 1 to Customer 13: 2.83
Facility 1 to Customer 14: 1.41
Facility 2 to Customer 0: 8.06
Facility 2 to Customer 1: 1.00
Facility 2 to Customer 2: 7.00
Facility 2 to Customer 3: 6.32
Facility 2 to Customer 4: 7.07
Facility 2 to Customer 5: 6.08
Facility 2 to Customer 6: 3.61
Facility 2 to Customer 7: 6.00
Facility 2 to Customer 8: 3.61
Facility 2 to Customer 9: 9.22
Facility 2 to Customer 10: 8.94
Facility 2 to Customer 11: 2.00
Facility 2 to Customer 12: 7.21
Facility 2 to Customer 13: 6.00
Facility 2 to Customer 14: 3.16
Facility 3 to Customer 0: 3.61
Facility 3 to Customer 1: 5.00
Facility 3 to Customer 2: 2.24
Facility 3 to Customer 3: 5.83
Facility 3 to Customer 4: 4.00
Facility 3 to Customer 5: 6.40
Facility 3 to Customer 6: 3.61
Facility 3 to Customer 7: 1.41
Facility 3 to Customer 8: 3.61
Facility 3 to Customer 9: 5.39
Facility 3 to Customer 10: 4.24
Facility 3 to Customer 11: 5.10
Facility 3 to Customer 12: 3.16
Facility 3 to Customer 13: 1.41
Facility 3 to Customer 14: 2.83
Facility 4 to Customer 0: 8.06
Facility 4 to Customer 1: 1.00
Facility 4 to Customer 2: 7.00
Facility 4 to Customer 3: 6.32
Facility 4 to Customer 4: 7.07
Facility 4 to Customer 5: 6.08
Facility 4 to Customer 6: 3.61
Facility 4 to Customer 7: 6.00
Facility 4 to Customer 8: 3.61
Facility 4 to Customer 9: 9.22
Facility 4 to Customer 10: 8.94
Facility 4 to Customer 11: 2.00
Facility 4 to Customer 12: 7.21
Facility 4 to Customer 13: 6.00
Facility 4 to Customer 14: 3.16
Facilities fixed costs:
Facility 0: 18
Facility 1: 18
Facility 2: 18
Facility 3: 15
Facility 4: 19
Drone operational costs (S-type drones):
Facility 0 to Customer 0: 5
Facility 0 to Customer 1: 8
Facility 0 to Customer 2: 9
Facility 0 to Customer 3: 1
Facility 0 to Customer 4: 9
Facility 0 to Customer 5: 3
Facility 0 to Customer 6: 3
Facility 0 to Customer 7: 5
Facility 0 to Customer 8: 8
Facility 0 to Customer 9: 1
Facility 0 to Customer 10: 9
Facility 0 to Customer 11: 8
Facility 0 to Customer 12: 2
Facility 0 to Customer 13: 2
Facility 0 to Customer 14: 3
Facility 1 to Customer 0: 4
Facility 1 to Customer 1: 5
Facility 1 to Customer 2: 6
Facility 1 to Customer 3: 6
Facility 1 to Customer 4: 5
Facility 1 to Customer 5: 8
Facility 1 to Customer 6: 3
Facility 1 to Customer 7: 5
Facility 1 to Customer 8: 6
Facility 1 to Customer 9: 5
Facility 1 to Customer 10: 9
Facility 1 to Customer 11: 7
Facility 1 to Customer 12: 1
Facility 1 to Customer 13: 5
Facility 1 to Customer 14: 2
Facility 2 to Customer 0: 1
Facility 2 to Customer 1: 5
Facility 2 to Customer 2: 2
Facility 2 to Customer 3: 6
Facility 2 to Customer 4: 8
Facility 2 to Customer 5: 8
Facility 2 to Customer 6: 3
Facility 2 to Customer 7: 9
Facility 2 to Customer 8: 9
Facility 2 to Customer 9: 1
Facility 2 to Customer 10: 9
Facility 2 to Customer 11: 6
Facility 2 to Customer 12: 7
Facility 2 to Customer 13: 4
Facility 2 to Customer 14: 8
Facility 3 to Customer 0: 5
Facility 3 to Customer 1: 6
Facility 3 to Customer 2: 5
Facility 3 to Customer 3: 1
Facility 3 to Customer 4: 8
Facility 3 to Customer 5: 2
Facility 3 to Customer 6: 7
Facility 3 to Customer 7: 8
Facility 3 to Customer 8: 2
Facility 3 to Customer 9: 1
Facility 3 to Customer 10: 2
Facility 3 to Customer 11: 5
Facility 3 to Customer 12: 1
Facility 3 to Customer 13: 5
Facility 3 to Customer 14: 1
Facility 4 to Customer 0: 3
Facility 4 to Customer 1: 9
Facility 4 to Customer 2: 5
Facility 4 to Customer 3: 1
Facility 4 to Customer 4: 5
Facility 4 to Customer 5: 7
Facility 4 to Customer 6: 9
Facility 4 to Customer 7: 3
Facility 4 to Customer 8: 2
Facility 4 to Customer 9: 3
Facility 4 to Customer 10: 6
Facility 4 to Customer 11: 6
Facility 4 to Customer 12: 1
Facility 4 to Customer 13: 5
Facility 4 to Customer 14: 7
Drone operational costs (L-type drones):
Facility 0 to Customer 0: 16
Facility 0 to Customer 1: 22
Facility 0 to Customer 2: 15
Facility 0 to Customer 3: 16
Facility 0 to Customer 4: 17
Facility 0 to Customer 5: 25
Facility 0 to Customer 6: 23
Facility 0 to Customer 7: 23
Facility 0 to Customer 8: 20
Facility 0 to Customer 9: 22
Facility 0 to Customer 10: 21
Facility 0 to Customer 11: 29
Facility 0 to Customer 12: 19
Facility 0 to Customer 13: 13
Facility 0 to Customer 14: 28
Facility 1 to Customer 0: 24
Facility 1 to Customer 1: 25
Facility 1 to Customer 2: 18
Facility 1 to Customer 3: 29
Facility 1 to Customer 4: 17
Facility 1 to Customer 5: 15
Facility 1 to Customer 6: 13
Facility 1 to Customer 7: 22
Facility 1 to Customer 8: 28
Facility 1 to Customer 9: 22
Facility 1 to Customer 10: 14
Facility 1 to Customer 11: 15
Facility 1 to Customer 12: 18
Facility 1 to Customer 13: 18
Facility 1 to Customer 14: 22
Facility 2 to Customer 0: 23
Facility 2 to Customer 1: 16
Facility 2 to Customer 2: 28
Facility 2 to Customer 3: 14
Facility 2 to Customer 4: 16
Facility 2 to Customer 5: 24
Facility 2 to Customer 6: 16
Facility 2 to Customer 7: 16
Facility 2 to Customer 8: 29
Facility 2 to Customer 9: 12
Facility 2 to Customer 10: 14
Facility 2 to Customer 11: 17
Facility 2 to Customer 12: 25
Facility 2 to Customer 13: 11
Facility 2 to Customer 14: 17
Facility 3 to Customer 0: 21
Facility 3 to Customer 1: 28
Facility 3 to Customer 2: 18
Facility 3 to Customer 3: 11
Facility 3 to Customer 4: 13
Facility 3 to Customer 5: 11
Facility 3 to Customer 6: 19
Facility 3 to Customer 7: 23
Facility 3 to Customer 8: 11
Facility 3 to Customer 9: 18
