Facility Location Problem Instance
Number of facilities: 5
Number of customers: 15
Grid size: 10x10
Facilities coordinates (x, y):
5, 6
4, 7
0, 8
4, 7
4, 3
Customers coordinates (x, y):
1, 2
1, 6
1, 4
5, 8
6, 0
2, 0
7, 6
8, 1
6, 6
2, 7
6, 2
2, 8
0, 8
8, 9
9, 1
Distances between facilities and customers:
Facility 0 to Customer 0: 5.66
Facility 0 to Customer 1: 4.00
Facility 0 to Customer 2: 4.47
Facility 0 to Customer 3: 2.00
Facility 0 to Customer 4: 6.08
Facility 0 to Customer 5: 6.71
Facility 0 to Customer 6: 2.00
Facility 0 to Customer 7: 5.83
Facility 0 to Customer 8: 1.00
Facility 0 to Customer 9: 3.16
Facility 0 to Customer 10: 4.12
Facility 0 to Customer 11: 3.61
Facility 0 to Customer 12: 5.39
Facility 0 to Customer 13: 4.24
Facility 0 to Customer 14: 6.40
Facility 1 to Customer 0: 5.83
Facility 1 to Customer 1: 3.16
Facility 1 to Customer 2: 4.24
Facility 1 to Customer 3: 1.41
Facility 1 to Customer 4: 7.28
Facility 1 to Customer 5: 7.28
Facility 1 to Customer 6: 3.16
Facility 1 to Customer 7: 7.21
Facility 1 to Customer 8: 2.24
Facility 1 to Customer 9: 2.00
Facility 1 to Customer 10: 5.39
Facility 1 to Customer 11: 2.24
Facility 1 to Customer 12: 4.12
Facility 1 to Customer 13: 4.47
Facility 1 to Customer 14: 7.81
Facility 2 to Customer 0: 6.08
Facility 2 to Customer 1: 2.24
Facility 2 to Customer 2: 4.12
Facility 2 to Customer 3: 5.00
Facility 2 to Customer 4: 10.00
Facility 2 to Customer 5: 8.25
Facility 2 to Customer 6: 7.28
Facility 2 to Customer 7: 10.63
Facility 2 to Customer 8: 6.32
Facility 2 to Customer 9: 2.24
Facility 2 to Customer 10: 8.49
Facility 2 to Customer 11: 2.00
Facility 2 to Customer 12: 0.00
Facility 2 to Customer 13: 8.06
Facility 2 to Customer 14: 11.40
Facility 3 to Customer 0: 5.83
Facility 3 to Customer 1: 3.16
Facility 3 to Customer 2: 4.24
Facility 3 to Customer 3: 1.41
Facility 3 to Customer 4: 7.28
Facility 3 to Customer 5: 7.28
Facility 3 to Customer 6: 3.16
Facility 3 to Customer 7: 7.21
Facility 3 to Customer 8: 2.24
Facility 3 to Customer 9: 2.00
Facility 3 to Customer 10: 5.39
Facility 3 to Customer 11: 2.24
Facility 3 to Customer 12: 4.12
Facility 3 to Customer 13: 4.47
Facility 3 to Customer 14: 7.81
Facility 4 to Customer 0: 3.16
Facility 4 to Customer 1: 4.24
Facility 4 to Customer 2: 3.16
Facility 4 to Customer 3: 5.10
Facility 4 to Customer 4: 3.61
Facility 4 to Customer 5: 3.61
Facility 4 to Customer 6: 4.24
Facility 4 to Customer 7: 4.47
Facility 4 to Customer 8: 3.61
Facility 4 to Customer 9: 4.47
Facility 4 to Customer 10: 2.24
Facility 4 to Customer 11: 5.39
Facility 4 to Customer 12: 6.40
Facility 4 to Customer 13: 7.21
Facility 4 to Customer 14: 5.39
Facilities fixed costs:
Facility 0: 15
Facility 1: 20
Facility 2: 20
Facility 3: 20
Facility 4: 12
Drone operational costs (S-type drones):
Facility 0 to Customer 0: 4
Facility 0 to Customer 1: 7
Facility 0 to Customer 2: 4
Facility 0 to Customer 3: 9
Facility 0 to Customer 4: 9
Facility 0 to Customer 5: 9
Facility 0 to Customer 6: 9
Facility 0 to Customer 7: 6
Facility 0 to Customer 8: 9
Facility 0 to Customer 9: 9
Facility 0 to Customer 10: 9
Facility 0 to Customer 11: 9
Facility 0 to Customer 12: 6
Facility 0 to Customer 13: 1
Facility 0 to Customer 14: 1
Facility 1 to Customer 0: 5
Facility 1 to Customer 1: 2
Facility 1 to Customer 2: 1
Facility 1 to Customer 3: 9
Facility 1 to Customer 4: 6
Facility 1 to Customer 5: 6
Facility 1 to Customer 6: 6
Facility 1 to Customer 7: 4
Facility 1 to Customer 8: 2
Facility 1 to Customer 9: 3
Facility 1 to Customer 10: 4
Facility 1 to Customer 11: 9
Facility 1 to Customer 12: 5
Facility 1 to Customer 13: 1
Facility 1 to Customer 14: 2
Facility 2 to Customer 0: 4
Facility 2 to Customer 1: 9
Facility 2 to Customer 2: 9
Facility 2 to Customer 3: 4
Facility 2 to Customer 4: 4
Facility 2 to Customer 5: 9
Facility 2 to Customer 6: 9
Facility 2 to Customer 7: 9
Facility 2 to Customer 8: 2
Facility 2 to Customer 9: 7
Facility 2 to Customer 10: 4
Facility 2 to Customer 11: 2
Facility 2 to Customer 12: 7
Facility 2 to Customer 13: 6
Facility 2 to Customer 14: 7
Facility 3 to Customer 0: 7
Facility 3 to Customer 1: 2
Facility 3 to Customer 2: 7
Facility 3 to Customer 3: 5
Facility 3 to Customer 4: 8
Facility 3 to Customer 5: 1
Facility 3 to Customer 6: 7
Facility 3 to Customer 7: 6
Facility 3 to Customer 8: 9
Facility 3 to Customer 9: 8
Facility 3 to Customer 10: 4
Facility 3 to Customer 11: 1
Facility 3 to Customer 12: 5
Facility 3 to Customer 13: 8
Facility 3 to Customer 14: 3
Facility 4 to Customer 0: 9
Facility 4 to Customer 1: 1
Facility 4 to Customer 2: 6
Facility 4 to Customer 3: 7
Facility 4 to Customer 4: 9
Facility 4 to Customer 5: 9
Facility 4 to Customer 6: 3
Facility 4 to Customer 7: 2
Facility 4 to Customer 8: 8
Facility 4 to Customer 9: 3
Facility 4 to Customer 10: 3
Facility 4 to Customer 11: 2
Facility 4 to Customer 12: 8
Facility 4 to Customer 13: 4
Facility 4 to Customer 14: 8
Drone operational costs (L-type drones):
Facility 0 to Customer 0: 20
Facility 0 to Customer 1: 27
Facility 0 to Customer 2: 20
Facility 0 to Customer 3: 15
Facility 0 to Customer 4: 11
Facility 0 to Customer 5: 15
Facility 0 to Customer 6: 19
Facility 0 to Customer 7: 22
Facility 0 to Customer 8: 27
Facility 0 to Customer 9: 15
Facility 0 to Customer 10: 29
Facility 0 to Customer 11: 24
Facility 0 to Customer 12: 29
Facility 0 to Customer 13: 12
Facility 0 to Customer 14: 22
Facility 1 to Customer 0: 22
Facility 1 to Customer 1: 10
Facility 1 to Customer 2: 25
Facility 1 to Customer 3: 14
Facility 1 to Customer 4: 23
Facility 1 to Customer 5: 27
Facility 1 to Customer 6: 25
Facility 1 to Customer 7: 24
Facility 1 to Customer 8: 19
Facility 1 to Customer 9: 20
Facility 1 to Customer 10: 24
Facility 1 to Customer 11: 29
Facility 1 to Customer 12: 13
Facility 1 to Customer 13: 17
Facility 1 to Customer 14: 23
Facility 2 to Customer 0: 17
Facility 2 to Customer 1: 29
Facility 2 to Customer 2: 17
Facility 2 to Customer 3: 28
Facility 2 to Customer 4: 29
Facility 2 to Customer 5: 25
Facility 2 to Customer 6: 17
Facility 2 to Customer 7: 13
Facility 2 to Customer 8: 14
Facility 2 to Customer 9: 13
Facility 2 to Customer 10: 18
Facility 2 to Customer 11: 15
Facility 2 to Customer 12: 12
Facility 2 to Customer 13: 29
Facility 2 to Customer 14: 12
Facility 3 to Customer 0: 29
Facility 3 to Customer 1: 11
Facility 3 to Customer 2: 21
