Facility Location Problem Instance
Number of facilities: 30
Number of customers: 20
Grid size: 15x15
Facilities coordinates (x, y):
1, 8
2, 0
1, 14
9, 8
3, 6
12, 6
4, 8
1, 5
14, 0
8, 13
10, 11
8, 9
13, 7
8, 3
11, 8
11, 10
0, 7
10, 1
14, 10
4, 1
7, 0
9, 9
13, 10
6, 4
13, 7
5, 3
13, 12
6, 5
12, 12
5, 12
Customers coordinates (x, y):
11, 9
9, 11
8, 14
4, 11
13, 0
0, 13
10, 0
0, 4
8, 1
14, 8
12, 2
2, 11
1, 12
11, 0
4, 5
1, 7
1, 2
9, 7
13, 5
14, 1
Distances between facilities and customers:
Facility 0 to Customer 0: 10.05
Facility 0 to Customer 1: 8.54
Facility 0 to Customer 2: 9.22
Facility 0 to Customer 3: 4.24
Facility 0 to Customer 4: 14.42
Facility 0 to Customer 5: 5.10
Facility 0 to Customer 6: 12.04
Facility 0 to Customer 7: 4.12
Facility 0 to Customer 8: 9.90
Facility 0 to Customer 9: 13.00
Facility 0 to Customer 10: 12.53
Facility 0 to Customer 11: 3.16
Facility 0 to Customer 12: 4.00
Facility 0 to Customer 13: 12.81
Facility 0 to Customer 14: 4.24
Facility 0 to Customer 15: 1.00
Facility 0 to Customer 16: 6.00
Facility 0 to Customer 17: 8.06
Facility 0 to Customer 18: 12.37
Facility 0 to Customer 19: 14.76
Facility 1 to Customer 0: 12.73
Facility 1 to Customer 1: 13.04
Facility 1 to Customer 2: 15.23
Facility 1 to Customer 3: 11.18
Facility 1 to Customer 4: 11.00
Facility 1 to Customer 5: 13.15
Facility 1 to Customer 6: 8.00
Facility 1 to Customer 7: 4.47
Facility 1 to Customer 8: 6.08
Facility 1 to Customer 9: 14.42
Facility 1 to Customer 10: 10.20
Facility 1 to Customer 11: 11.00
Facility 1 to Customer 12: 12.04
Facility 1 to Customer 13: 9.00
Facility 1 to Customer 14: 5.39
Facility 1 to Customer 15: 7.07
Facility 1 to Customer 16: 2.24
Facility 1 to Customer 17: 9.90
Facility 1 to Customer 18: 12.08
Facility 1 to Customer 19: 12.04
Facility 2 to Customer 0: 11.18
Facility 2 to Customer 1: 8.54
