Facility Location Problem Instance
Number of facilities: 5
Number of customers: 15
Grid size: 10x10
Facilities coordinates (x, y):
3, 4
5, 3
1, 3
8, 4
5, 1
Customers coordinates (x, y):
4, 8
8, 2
9, 9
0, 9
0, 8
1, 3
3, 8
2, 2
2, 7
7, 2
3, 4
5, 0
5, 8
1, 7
6, 5
Distances between facilities and customers:
Facility 0 to Customer 0: 4.12
Facility 0 to Customer 1: 5.39
Facility 0 to Customer 2: 7.81
Facility 0 to Customer 3: 5.83
Facility 0 to Customer 4: 5.00
Facility 0 to Customer 5: 2.24
Facility 0 to Customer 6: 4.00
Facility 0 to Customer 7: 2.24
Facility 0 to Customer 8: 3.16
Facility 0 to Customer 9: 4.47
Facility 0 to Customer 10: 0.00
Facility 0 to Customer 11: 4.47
Facility 0 to Customer 12: 4.47
Facility 0 to Customer 13: 3.61
Facility 0 to Customer 14: 3.16
Facility 1 to Customer 0: 5.10
Facility 1 to Customer 1: 3.16
Facility 1 to Customer 2: 7.21
Facility 1 to Customer 3: 7.81
Facility 1 to Customer 4: 7.07
Facility 1 to Customer 5: 4.00
Facility 1 to Customer 6: 5.39
Facility 1 to Customer 7: 3.16
Facility 1 to Customer 8: 5.00
Facility 1 to Customer 9: 2.24
Facility 1 to Customer 10: 2.24
Facility 1 to Customer 11: 3.00
Facility 1 to Customer 12: 5.00
Facility 1 to Customer 13: 5.66
Facility 1 to Customer 14: 2.24
Facility 2 to Customer 0: 5.83
Facility 2 to Customer 1: 7.07
Facility 2 to Customer 2: 10.00
Facility 2 to Customer 3: 6.08
Facility 2 to Customer 4: 5.10
Facility 2 to Customer 5: 0.00
Facility 2 to Customer 6: 5.39
Facility 2 to Customer 7: 1.41
Facility 2 to Customer 8: 4.12
Facility 2 to Customer 9: 6.08
Facility 2 to Customer 10: 2.24
Facility 2 to Customer 11: 5.00
Facility 2 to Customer 12: 6.40
Facility 2 to Customer 13: 4.00
Facility 2 to Customer 14: 5.39
Facility 3 to Customer 0: 5.66
Facility 3 to Customer 1: 2.00
Facility 3 to Customer 2: 5.10
Facility 3 to Customer 3: 9.43
Facility 3 to Customer 4: 8.94
Facility 3 to Customer 5: 7.07
Facility 3 to Customer 6: 6.40
Facility 3 to Customer 7: 6.32
Facility 3 to Customer 8: 6.71
Facility 3 to Customer 9: 2.24
Facility 3 to Customer 10: 5.00
Facility 3 to Customer 11: 5.00
Facility 3 to Customer 12: 5.00
Facility 3 to Customer 13: 7.62
Facility 3 to Customer 14: 2.24
Facility 4 to Customer 0: 7.07
Facility 4 to Customer 1: 3.16
Facility 4 to Customer 2: 8.94
Facility 4 to Customer 3: 9.43
Facility 4 to Customer 4: 8.60
Facility 4 to Customer 5: 4.47
Facility 4 to Customer 6: 7.28
Facility 4 to Customer 7: 3.16
Facility 4 to Customer 8: 6.71
Facility 4 to Customer 9: 2.24
Facility 4 to Customer 10: 3.61
Facility 4 to Customer 11: 1.00
Facility 4 to Customer 12: 7.00
Facility 4 to Customer 13: 7.21
Facility 4 to Customer 14: 4.12
Facilities fixed costs:
Facility 0: 15
Facility 1: 14
Facility 2: 15
Facility 3: 13
Facility 4: 15
Drone operational costs (S-type drones):
Facility 0 to Customer 0: 6
Facility 0 to Customer 1: 9
Facility 0 to Customer 2: 5
Facility 0 to Customer 3: 3
Facility 0 to Customer 4: 1
Facility 0 to Customer 5: 8
Facility 0 to Customer 6: 2
Facility 0 to Customer 7: 4
Facility 0 to Customer 8: 3
Facility 0 to Customer 9: 7
Facility 0 to Customer 10: 8
Facility 0 to Customer 11: 3
Facility 0 to Customer 12: 7
Facility 0 to Customer 13: 6
Facility 0 to Customer 14: 1
Facility 1 to Customer 0: 7
Facility 1 to Customer 1: 2
Facility 1 to Customer 2: 3
Facility 1 to Customer 3: 1
Facility 1 to Customer 4: 6
Facility 1 to Customer 5: 2
Facility 1 to Customer 6: 9
Facility 1 to Customer 7: 9
Facility 1 to Customer 8: 7
Facility 1 to Customer 9: 7
Facility 1 to Customer 10: 5
Facility 1 to Customer 11: 7
Facility 1 to Customer 12: 7
Facility 1 to Customer 13: 9
Facility 1 to Customer 14: 9
Facility 2 to Customer 0: 7
Facility 2 to Customer 1: 8
Facility 2 to Customer 2: 8
Facility 2 to Customer 3: 3
Facility 2 to Customer 4: 6
Facility 2 to Customer 5: 9
Facility 2 to Customer 6: 8
Facility 2 to Customer 7: 2
Facility 2 to Customer 8: 9
Facility 2 to Customer 9: 6
Facility 2 to Customer 10: 7
Facility 2 to Customer 11: 7
Facility 2 to Customer 12: 5
Facility 2 to Customer 13: 4
Facility 2 to Customer 14: 6
Facility 3 to Customer 0: 8
Facility 3 to Customer 1: 2
Facility 3 to Customer 2: 7
Facility 3 to Customer 3: 7
Facility 3 to Customer 4: 6
Facility 3 to Customer 5: 6
Facility 3 to Customer 6: 9
Facility 3 to Customer 7: 2
Facility 3 to Customer 8: 8
Facility 3 to Customer 9: 2
Facility 3 to Customer 10: 1
Facility 3 to Customer 11: 7
Facility 3 to Customer 12: 5
Facility 3 to Customer 13: 3
Facility 3 to Customer 14: 6
Facility 4 to Customer 0: 1
Facility 4 to Customer 1: 4
Facility 4 to Customer 2: 7
Facility 4 to Customer 3: 3
Facility 4 to Customer 4: 3
Facility 4 to Customer 5: 4
Facility 4 to Customer 6: 6
Facility 4 to Customer 7: 8
Facility 4 to Customer 8: 2
Facility 4 to Customer 9: 9
