Facility Location Problem Instance
Number of facilities: 30
Number of customers: 20
Grid size: 15x15
Facilities coordinates (x, y):
14, 2
10, 10
9, 3
4, 7
3, 7
12, 0
8, 0
4, 6
1, 2
12, 7
4, 0
0, 8
9, 13
12, 6
6, 4
6, 1
9, 9
2, 11
12, 7
4, 13
13, 0
6, 1
12, 5
14, 8
11, 6
2, 12
0, 4
3, 1
12, 10
2, 7
Customers coordinates (x, y):
1, 0
4, 0
1, 0
3, 2
0, 6
1, 10
6, 10
13, 0
0, 1
8, 11
3, 5
6, 13
3, 6
9, 5
5, 1
1, 7
6, 10
6, 2
0, 9
7, 3
Distances between facilities and customers:
Facility 0 to Customer 0: 13.15
Facility 0 to Customer 1: 10.20
Facility 0 to Customer 2: 13.15
Facility 0 to Customer 3: 11.00
Facility 0 to Customer 4: 14.56
Facility 0 to Customer 5: 15.26
Facility 0 to Customer 6: 11.31
Facility 0 to Customer 7: 2.24
Facility 0 to Customer 8: 14.04
Facility 0 to Customer 9: 10.82
Facility 0 to Customer 10: 11.40
Facility 0 to Customer 11: 13.60
Facility 0 to Customer 12: 11.70
Facility 0 to Customer 13: 5.83
Facility 0 to Customer 14: 9.06
Facility 0 to Customer 15: 13.93
Facility 0 to Customer 16: 11.31
Facility 0 to Customer 17: 8.00
Facility 0 to Customer 18: 15.65
Facility 0 to Customer 19: 7.07
Facility 1 to Customer 0: 13.45
Facility 1 to Customer 1: 11.66
Facility 1 to Customer 2: 13.45
Facility 1 to Customer 3: 10.63
Facility 1 to Customer 4: 10.77
Facility 1 to Customer 5: 9.00
Facility 1 to Customer 6: 4.00
Facility 1 to Customer 7: 10.44
Facility 1 to Customer 8: 13.45
Facility 1 to Customer 9: 2.24
Facility 1 to Customer 10: 8.60
Facility 1 to Customer 11: 5.00
Facility 1 to Customer 12: 8.06
Facility 1 to Customer 13: 5.10
Facility 1 to Customer 14: 10.30
Facility 1 to Customer 15: 9.49
Facility 1 to Customer 16: 4.00
Facility 1 to Customer 17: 8.94
Facility 1 to Customer 18: 10.05
Facility 1 to Customer 19: 7.62
Facility 2 to Customer 0: 8.54
Facility 2 to Customer 1: 5.83
Facility 2 to Customer 2: 8.54
Facility 2 to Customer 3: 6.08
Facility 2 to Customer 4: 9.49
Facility 2 to Customer 5: 10.63
Facility 2 to Customer 6: 7.62
Facility 2 to Customer 7: 5.00
Facility 2 to Customer 8: 9.22
Facility 2 to Customer 9: 8.06
Facility 2 to Customer 10: 6.32
Facility 2 to Customer 11: 10.44
Facility 2 to Customer 12: 6.71
Facility 2 to Customer 13: 2.00
Facility 2 to Customer 14: 4.47
Facility 2 to Customer 15: 8.94
Facility 2 to Customer 16: 7.62
Facility 2 to Customer 17: 3.16
Facility 2 to Customer 18: 10.82
Facility 2 to Customer 19: 2.00
Facility 3 to Customer 0: 7.62
Facility 3 to Customer 1: 7.00
Facility 3 to Customer 2: 7.62
Facility 3 to Customer 3: 5.10
Facility 3 to Customer 4: 4.12
Facility 3 to Customer 5: 4.24
Facility 3 to Customer 6: 3.61
Facility 3 to Customer 7: 11.40
Facility 3 to Customer 8: 7.21
Facility 3 to Customer 9: 5.66
Facility 3 to Customer 10: 2.24
Facility 3 to Customer 11: 6.32
Facility 3 to Customer 12: 1.41
Facility 3 to Customer 13: 5.39
Facility 3 to Customer 14: 6.08
Facility 3 to Customer 15: 3.00
Facility 3 to Customer 16: 3.61
Facility 3 to Customer 17: 5.39
Facility 3 to Customer 18: 4.47
Facility 3 to Customer 19: 5.00
Facility 4 to Customer 0: 7.28
Facility 4 to Customer 1: 7.07
Facility 4 to Customer 2: 7.28
Facility 4 to Customer 3: 5.00
Facility 4 to Customer 4: 3.16
Facility 4 to Customer 5: 3.61
Facility 4 to Customer 6: 4.24
Facility 4 to Customer 7: 12.21
Facility 4 to Customer 8: 6.71
Facility 4 to Customer 9: 6.40
Facility 4 to Customer 10: 2.00
Facility 4 to Customer 11: 6.71
Facility 4 to Customer 12: 1.00
Facility 4 to Customer 13: 6.32
Facility 4 to Customer 14: 6.32
Facility 4 to Customer 15: 2.00
Facility 4 to Customer 16: 4.24
Facility 4 to Customer 17: 5.83
Facility 4 to Customer 18: 3.61
Facility 4 to Customer 19: 5.66
Facility 5 to Customer 0: 11.00
Facility 5 to Customer 1: 8.00
Facility 5 to Customer 2: 11.00
Facility 5 to Customer 3: 9.22
Facility 5 to Customer 4: 13.42
Facility 5 to Customer 5: 14.87
Facility 5 to Customer 6: 11.66
Facility 5 to Customer 7: 1.00
Facility 5 to Customer 8: 12.04
Facility 5 to Customer 9: 11.70
Facility 5 to Customer 10: 10.30
Facility 5 to Customer 11: 14.32
Facility 5 to Customer 12: 10.82
Facility 5 to Customer 13: 5.83
Facility 5 to Customer 14: 7.07
Facility 5 to Customer 15: 13.04
Facility 5 to Customer 16: 11.66
Facility 5 to Customer 17: 6.32
Facility 5 to Customer 18: 15.00
Facility 5 to Customer 19: 5.83
Facility 6 to Customer 0: 7.00
Facility 6 to Customer 1: 4.00
Facility 6 to Customer 2: 7.00
Facility 6 to Customer 3: 5.39
Facility 6 to Customer 4: 10.00
Facility 6 to Customer 5: 12.21
Facility 6 to Customer 6: 10.20
Facility 6 to Customer 7: 5.00
Facility 6 to Customer 8: 8.06
Facility 6 to Customer 9: 11.00
Facility 6 to Customer 10: 7.07
Facility 6 to Customer 11: 13.15
Facility 6 to Customer 12: 7.81
Facility 6 to Customer 13: 5.10
Facility 6 to Customer 14: 3.16
Facility 6 to Customer 15: 9.90
Facility 6 to Customer 16: 10.20
Facility 6 to Customer 17: 2.83
Facility 6 to Customer 18: 12.04
Facility 6 to Customer 19: 3.16
Facility 7 to Customer 0: 6.71
Facility 7 to Customer 1: 6.00
Facility 7 to Customer 2: 6.71
Facility 7 to Customer 3: 4.12
Facility 7 to Customer 4: 4.00
Facility 7 to Customer 5: 5.00
Facility 7 to Customer 6: 4.47
Facility 7 to Customer 7: 10.82
Facility 7 to Customer 8: 6.40
Facility 7 to Customer 9: 6.40
Facility 7 to Customer 10: 1.41
Facility 7 to Customer 11: 7.28
Facility 7 to Customer 12: 1.00
Facility 7 to Customer 13: 5.10
Facility 7 to Customer 14: 5.10
Facility 7 to Customer 15: 3.16
Facility 7 to Customer 16: 4.47
Facility 7 to Customer 17: 4.47
Facility 7 to Customer 18: 5.00
Facility 7 to Customer 19: 4.24
Facility 8 to Customer 0: 2.00
Facility 8 to Customer 1: 3.61
Facility 8 to Customer 2: 2.00
Facility 8 to Customer 3: 2.00
Facility 8 to Customer 4: 4.12
Facility 8 to Customer 5: 8.00
Facility 8 to Customer 6: 9.43
Facility 8 to Customer 7: 12.17
Facility 8 to Customer 8: 1.41
Facility 8 to Customer 9: 11.40
Facility 8 to Customer 10: 3.61
Facility 8 to Customer 11: 12.08
Facility 8 to Customer 12: 4.47
Facility 8 to Customer 13: 8.54
Facility 8 to Customer 14: 4.12
Facility 8 to Customer 15: 5.00
Facility 8 to Customer 16: 9.43
Facility 8 to Customer 17: 5.00
Facility 8 to Customer 18: 7.07
Facility 8 to Customer 19: 6.08
Facility 9 to Customer 0: 13.04
Facility 9 to Customer 1: 10.63
Facility 9 to Customer 2: 13.04
Facility 9 to Customer 3: 10.30
Facility 9 to Customer 4: 12.04
Facility 9 to Customer 5: 11.40
Facility 9 to Customer 6: 6.71
Facility 9 to Customer 7: 7.07
Facility 9 to Customer 8: 13.42
Facility 9 to Customer 9: 5.66
Facility 9 to Customer 10: 9.22
Facility 9 to Customer 11: 8.49
Facility 9 to Customer 12: 9.06
Facility 9 to Customer 13: 3.61
Facility 9 to Customer 14: 9.22
Facility 9 to Customer 15: 11.00
Facility 9 to Customer 16: 6.71
Facility 9 to Customer 17: 7.81
Facility 9 to Customer 18: 12.17
