Facility Location Problem Instance
Number of facilities: 5
Number of customers: 15
Grid size: 10x10
Facilities coordinates (x, y):
3, 2
8, 8
4, 4
9, 8
5, 8
Customers coordinates (x, y):
6, 8
2, 1
7, 8
8, 9
9, 4
2, 5
5, 0
7, 3
1, 7
6, 0
1, 4
6, 4
9, 6
1, 5
7, 2
Distances between facilities and customers:
Facility 0 to Customer 0: 6.71
Facility 0 to Customer 1: 1.41
Facility 0 to Customer 2: 7.21
Facility 0 to Customer 3: 8.60
Facility 0 to Customer 4: 6.32
Facility 0 to Customer 5: 3.16
Facility 0 to Customer 6: 2.83
Facility 0 to Customer 7: 4.12
Facility 0 to Customer 8: 5.39
Facility 0 to Customer 9: 3.61
Facility 0 to Customer 10: 2.83
Facility 0 to Customer 11: 3.61
Facility 0 to Customer 12: 7.21
Facility 0 to Customer 13: 3.61
Facility 0 to Customer 14: 4.00
Facility 1 to Customer 0: 2.00
Facility 1 to Customer 1: 9.22
Facility 1 to Customer 2: 1.00
Facility 1 to Customer 3: 1.00
Facility 1 to Customer 4: 4.12
Facility 1 to Customer 5: 6.71
Facility 1 to Customer 6: 8.54
Facility 1 to Customer 7: 5.10
Facility 1 to Customer 8: 7.07
Facility 1 to Customer 9: 8.25
Facility 1 to Customer 10: 8.06
Facility 1 to Customer 11: 4.47
Facility 1 to Customer 12: 2.24
Facility 1 to Customer 13: 7.62
Facility 1 to Customer 14: 6.08
Facility 2 to Customer 0: 4.47
Facility 2 to Customer 1: 3.61
Facility 2 to Customer 2: 5.00
Facility 2 to Customer 3: 6.40
Facility 2 to Customer 4: 5.00
Facility 2 to Customer 5: 2.24
Facility 2 to Customer 6: 4.12
Facility 2 to Customer 7: 3.16
Facility 2 to Customer 8: 4.24
Facility 2 to Customer 9: 4.47
Facility 2 to Customer 10: 3.00
Facility 2 to Customer 11: 2.00
Facility 2 to Customer 12: 5.39
Facility 2 to Customer 13: 3.16
Facility 2 to Customer 14: 3.61
Facility 3 to Customer 0: 3.00
Facility 3 to Customer 1: 9.90
Facility 3 to Customer 2: 2.00
Facility 3 to Customer 3: 1.41
Facility 3 to Customer 4: 4.00
Facility 3 to Customer 5: 7.62
Facility 3 to Customer 6: 8.94
Facility 3 to Customer 7: 5.39
Facility 3 to Customer 8: 8.06
Facility 3 to Customer 9: 8.54
