Facility Location Problem Instance
Number of facilities: 30
Number of customers: 20
Grid size: 15x15
Facilities coordinates (x, y):
0, 11
3, 13
10, 14
14, 9
14, 7
8, 10
1, 11
5, 3
7, 4
3, 1
2, 9
13, 7
9, 1
2, 5
5, 12
14, 3
11, 11
9, 6
1, 12
7, 7
6, 12
6, 1
2, 3
3, 12
8, 9
11, 9
2, 1
5, 1
11, 10
12, 7
Customers coordinates (x, y):
4, 9
6, 6
10, 2
4, 5
4, 1
11, 13
10, 5
2, 1
1, 3
14, 1
14, 1
0, 7
7, 8
13, 11
12, 6
14, 3
4, 14
6, 8
3, 12
9, 5
Distances between facilities and customers:
Facility 0 to Customer 0: 4.47
Facility 0 to Customer 1: 7.81
Facility 0 to Customer 2: 13.45
Facility 0 to Customer 3: 7.21
Facility 0 to Customer 4: 10.77
Facility 0 to Customer 5: 11.18
Facility 0 to Customer 6: 11.66
Facility 0 to Customer 7: 10.20
Facility 0 to Customer 8: 8.06
Facility 0 to Customer 9: 17.20
Facility 0 to Customer 10: 17.20
Facility 0 to Customer 11: 4.00
Facility 0 to Customer 12: 7.62
Facility 0 to Customer 13: 13.00
Facility 0 to Customer 14: 13.00
Facility 0 to Customer 15: 16.12
Facility 0 to Customer 16: 5.00
Facility 0 to Customer 17: 6.71
Facility 0 to Customer 18: 3.16
Facility 0 to Customer 19: 10.82
Facility 1 to Customer 0: 4.12
Facility 1 to Customer 1: 7.62
Facility 1 to Customer 2: 13.04
Facility 1 to Customer 3: 8.06
Facility 1 to Customer 4: 12.04
Facility 1 to Customer 5: 8.00
Facility 1 to Customer 6: 10.63
Facility 1 to Customer 7: 12.04
Facility 1 to Customer 8: 10.20
Facility 1 to Customer 9: 16.28
Facility 1 to Customer 10: 16.28
Facility 1 to Customer 11: 6.71
Facility 1 to Customer 12: 6.40
Facility 1 to Customer 13: 10.20
Facility 1 to Customer 14: 11.40
Facility 1 to Customer 15: 14.87
Facility 1 to Customer 16: 1.41
Facility 1 to Customer 17: 5.83
Facility 1 to Customer 18: 1.00
Facility 1 to Customer 19: 10.00
Facility 2 to Customer 0: 7.81
Facility 2 to Customer 1: 8.94
Facility 2 to Customer 2: 12.00
Facility 2 to Customer 3: 10.82
Facility 2 to Customer 4: 14.32
Facility 2 to Customer 5: 1.41
Facility 2 to Customer 6: 9.00
Facility 2 to Customer 7: 15.26
Facility 2 to Customer 8: 14.21
Facility 2 to Customer 9: 13.60
Facility 2 to Customer 10: 13.60
Facility 2 to Customer 11: 12.21
Facility 2 to Customer 12: 6.71
Facility 2 to Customer 13: 4.24
Facility 2 to Customer 14: 8.25
Facility 2 to Customer 15: 11.70
Facility 2 to Customer 16: 6.00
Facility 2 to Customer 17: 7.21
Facility 2 to Customer 18: 7.28
Facility 2 to Customer 19: 9.06
Facility 3 to Customer 0: 10.00
Facility 3 to Customer 1: 8.54
Facility 3 to Customer 2: 8.06
Facility 3 to Customer 3: 10.77
Facility 3 to Customer 4: 12.81
Facility 3 to Customer 5: 5.00
Facility 3 to Customer 6: 5.66
Facility 3 to Customer 7: 14.42
Facility 3 to Customer 8: 14.32
Facility 3 to Customer 9: 8.00
Facility 3 to Customer 10: 8.00
Facility 3 to Customer 11: 14.14
Facility 3 to Customer 12: 7.07
Facility 3 to Customer 13: 2.24
Facility 3 to Customer 14: 3.61
Facility 3 to Customer 15: 6.00
Facility 3 to Customer 16: 11.18
Facility 3 to Customer 17: 8.06
Facility 3 to Customer 18: 11.40
Facility 3 to Customer 19: 6.40
Facility 4 to Customer 0: 10.20
Facility 4 to Customer 1: 8.06
Facility 4 to Customer 2: 6.40
Facility 4 to Customer 3: 10.20
Facility 4 to Customer 4: 11.66
Facility 4 to Customer 5: 6.71
Facility 4 to Customer 6: 4.47
Facility 4 to Customer 7: 13.42
Facility 4 to Customer 8: 13.60
Facility 4 to Customer 9: 6.00
Facility 4 to Customer 10: 6.00
Facility 4 to Customer 11: 14.00
Facility 4 to Customer 12: 7.07
Facility 4 to Customer 13: 4.12
Facility 4 to Customer 14: 2.24
Facility 4 to Customer 15: 4.00
Facility 4 to Customer 16: 12.21
Facility 4 to Customer 17: 8.06
Facility 4 to Customer 18: 12.08
Facility 4 to Customer 19: 5.39
Facility 5 to Customer 0: 4.12
Facility 5 to Customer 1: 4.47
Facility 5 to Customer 2: 8.25
Facility 5 to Customer 3: 6.40
Facility 5 to Customer 4: 9.85
Facility 5 to Customer 5: 4.24
Facility 5 to Customer 6: 5.39
Facility 5 to Customer 7: 10.82
Facility 5 to Customer 8: 9.90
Facility 5 to Customer 9: 10.82
Facility 5 to Customer 10: 10.82
Facility 5 to Customer 11: 8.54
Facility 5 to Customer 12: 2.24
Facility 5 to Customer 13: 5.10
Facility 5 to Customer 14: 5.66
Facility 5 to Customer 15: 9.22
Facility 5 to Customer 16: 5.66
Facility 5 to Customer 17: 2.83
Facility 5 to Customer 18: 5.39
Facility 5 to Customer 19: 5.10
Facility 6 to Customer 0: 3.61
Facility 6 to Customer 1: 7.07
Facility 6 to Customer 2: 12.73
Facility 6 to Customer 3: 6.71
Facility 6 to Customer 4: 10.44
Facility 6 to Customer 5: 10.20
Facility 6 to Customer 6: 10.82
Facility 6 to Customer 7: 10.05
Facility 6 to Customer 8: 8.00
Facility 6 to Customer 9: 16.40
Facility 6 to Customer 10: 16.40
Facility 6 to Customer 11: 4.12
Facility 6 to Customer 12: 6.71
Facility 6 to Customer 13: 12.00
Facility 6 to Customer 14: 12.08
Facility 6 to Customer 15: 15.26
Facility 6 to Customer 16: 4.24
Facility 6 to Customer 17: 5.83
Facility 6 to Customer 18: 2.24
Facility 6 to Customer 19: 10.00
Facility 7 to Customer 0: 6.08
Facility 7 to Customer 1: 3.16
Facility 7 to Customer 2: 5.10
Facility 7 to Customer 3: 2.24
Facility 7 to Customer 4: 2.24
Facility 7 to Customer 5: 11.66
Facility 7 to Customer 6: 5.39
Facility 7 to Customer 7: 3.61
Facility 7 to Customer 8: 4.00
Facility 7 to Customer 9: 9.22
Facility 7 to Customer 10: 9.22
Facility 7 to Customer 11: 6.40
Facility 7 to Customer 12: 5.39
Facility 7 to Customer 13: 11.31
Facility 7 to Customer 14: 7.62
Facility 7 to Customer 15: 9.00
Facility 7 to Customer 16: 11.05
Facility 7 to Customer 17: 5.10
Facility 7 to Customer 18: 9.22
Facility 7 to Customer 19: 4.47
Facility 8 to Customer 0: 5.83
Facility 8 to Customer 1: 2.24
Facility 8 to Customer 2: 3.61
Facility 8 to Customer 3: 3.16
Facility 8 to Customer 4: 4.24
Facility 8 to Customer 5: 9.85
Facility 8 to Customer 6: 3.16
Facility 8 to Customer 7: 5.83
Facility 8 to Customer 8: 6.08
Facility 8 to Customer 9: 7.62
Facility 8 to Customer 10: 7.62
Facility 8 to Customer 11: 7.62
Facility 8 to Customer 12: 4.00
Facility 8 to Customer 13: 9.22
Facility 8 to Customer 14: 5.39
Facility 8 to Customer 15: 7.07
Facility 8 to Customer 16: 10.44
Facility 8 to Customer 17: 4.12
Facility 8 to Customer 18: 8.94
Facility 8 to Customer 19: 2.24
Facility 9 to Customer 0: 8.06
Facility 9 to Customer 1: 5.83
Facility 9 to Customer 2: 7.07
Facility 9 to Customer 3: 4.12
Facility 9 to Customer 4: 1.00
Facility 9 to Customer 5: 14.42
Facility 9 to Customer 6: 8.06
Facility 9 to Customer 7: 1.00
Facility 9 to Customer 8: 2.83
Facility 9 to Customer 9: 11.00
Facility 9 to Customer 10: 11.00
Facility 9 to Customer 11: 6.71
Facility 9 to Customer 12: 8.06
Facility 9 to Customer 13: 14.14
Facility 9 to Customer 14: 10.30
Facility 9 to Customer 15: 11.18
Facility 9 to Customer 16: 13.04
Facility 9 to Customer 17: 7.62
Facility 9 to Customer 18: 11.00
Facility 9 to Customer 19: 7.21
Facility 10 to Customer 0: 2.00
Facility 10 to Customer 1: 5.00
Facility 10 to Customer 2: 10.63
Facility 10 to Customer 3: 4.47
Facility 10 to Customer 4: 8.25
Facility 10 to Customer 5: 9.85
Facility 10 to Customer 6: 8.94
Facility 10 to Customer 7: 8.00
Facility 10 to Customer 8: 6.08
Facility 10 to Customer 9: 14.42
Facility 10 to Customer 10: 14.42
Facility 10 to Customer 11: 2.83
Facility 10 to Customer 12: 5.10
Facility 10 to Customer 13: 11.18
Facility 10 to Customer 14: 10.44
Facility 10 to Customer 15: 13.42
Facility 10 to Customer 16: 5.39
Facility 10 to Customer 17: 4.12
Facility 10 to Customer 18: 3.16
Facility 10 to Customer 19: 8.06
Facility 11 to Customer 0: 9.22
Facility 11 to Customer 1: 7.07
Facility 11 to Customer 2: 5.83
Facility 11 to Customer 3: 9.22
Facility 11 to Customer 4: 10.82
Facility 11 to Customer 5: 6.32
Facility 11 to Customer 6: 3.61
Facility 11 to Customer 7: 12.53
Facility 11 to Customer 8: 12.65
Facility 11 to Customer 9: 6.08
Facility 11 to Customer 10: 6.08
Facility 11 to Customer 11: 13.00
Facility 11 to Customer 12: 6.08
Facility 11 to Customer 13: 4.00
Facility 11 to Customer 14: 1.41
Facility 11 to Customer 15: 4.12
Facility 11 to Customer 16: 11.40
Facility 11 to Customer 17: 7.07
