Facility Location Problem Instance
Number of facilities: 5
Number of customers: 15
Grid size: 10x10
Facilities coordinates (x, y):
2, 3
4, 6
8, 3
5, 4
2, 3
Customers coordinates (x, y):
5, 1
1, 4
5, 5
4, 1
1, 1
9, 9
6, 3
0, 8
8, 5
1, 9
8, 7
2, 0
3, 6
2, 4
5, 1
Distances between facilities and customers:
Facility 0 to Customer 0: 3.61
Facility 0 to Customer 1: 1.41
Facility 0 to Customer 2: 3.61
Facility 0 to Customer 3: 2.83
Facility 0 to Customer 4: 2.24
Facility 0 to Customer 5: 9.22
Facility 0 to Customer 6: 4.00
Facility 0 to Customer 7: 5.39
Facility 0 to Customer 8: 6.32
Facility 0 to Customer 9: 6.08
Facility 0 to Customer 10: 7.21
Facility 0 to Customer 11: 3.00
Facility 0 to Customer 12: 3.16
Facility 0 to Customer 13: 1.00
Facility 0 to Customer 14: 3.61
Facility 1 to Customer 0: 5.10
Facility 1 to Customer 1: 3.61
Facility 1 to Customer 2: 1.41
Facility 1 to Customer 3: 5.00
Facility 1 to Customer 4: 5.83
Facility 1 to Customer 5: 5.83
Facility 1 to Customer 6: 3.61
Facility 1 to Customer 7: 4.47
Facility 1 to Customer 8: 4.12
Facility 1 to Customer 9: 4.24
Facility 1 to Customer 10: 4.12
Facility 1 to Customer 11: 6.32
Facility 1 to Customer 12: 1.00
Facility 1 to Customer 13: 2.83
Facility 1 to Customer 14: 5.10
Facility 2 to Customer 0: 3.61
Facility 2 to Customer 1: 7.07
Facility 2 to Customer 2: 3.61
Facility 2 to Customer 3: 4.47
Facility 2 to Customer 4: 7.28
Facility 2 to Customer 5: 6.08
Facility 2 to Customer 6: 2.00
Facility 2 to Customer 7: 9.43
Facility 2 to Customer 8: 2.00
Facility 2 to Customer 9: 9.22
Facility 2 to Customer 10: 4.00
Facility 2 to Customer 11: 6.71
Facility 2 to Customer 12: 5.83
Facility 2 to Customer 13: 6.08
Facility 2 to Customer 14: 3.61
Facility 3 to Customer 0: 3.00
Facility 3 to Customer 1: 4.00
Facility 3 to Customer 2: 1.00
Facility 3 to Customer 3: 3.16
Facility 3 to Customer 4: 5.00
Facility 3 to Customer 5: 6.40
Facility 3 to Customer 6: 1.41
Facility 3 to Customer 7: 6.40
Facility 3 to Customer 8: 3.16
Facility 3 to Customer 9: 6.40
Facility 3 to Customer 10: 4.24
Facility 3 to Customer 11: 5.00
Facility 3 to Customer 12: 2.83
Facility 3 to Customer 13: 3.00
Facility 3 to Customer 14: 3.00
Facility 4 to Customer 0: 3.61
Facility 4 to Customer 1: 1.41
Facility 4 to Customer 2: 3.61
Facility 4 to Customer 3: 2.83
Facility 4 to Customer 4: 2.24
Facility 4 to Customer 5: 9.22
Facility 4 to Customer 6: 4.00
Facility 4 to Customer 7: 5.39
Facility 4 to Customer 8: 6.32
Facility 4 to Customer 9: 6.08
Facility 4 to Customer 10: 7.21
Facility 4 to Customer 11: 3.00
Facility 4 to Customer 12: 3.16
Facility 4 to Customer 13: 1.00
Facility 4 to Customer 14: 3.61
Facilities fixed costs:
Facility 0: 10
Facility 1: 14
Facility 2: 13
Facility 3: 12
Facility 4: 12
Drone operational costs (S-type drones):
Facility 0 to Customer 0: 3
Facility 0 to Customer 1: 9
Facility 0 to Customer 2: 6
Facility 0 to Customer 3: 3
Facility 0 to Customer 4: 8
Facility 0 to Customer 5: 2
Facility 0 to Customer 6: 5
Facility 0 to Customer 7: 5
Facility 0 to Customer 8: 2
Facility 0 to Customer 9: 7
Facility 0 to Customer 10: 9
Facility 0 to Customer 11: 6
Facility 0 to Customer 12: 1
Facility 0 to Customer 13: 1
Facility 0 to Customer 14: 4
Facility 1 to Customer 0: 8
Facility 1 to Customer 1: 4
Facility 1 to Customer 2: 2
Facility 1 to Customer 3: 3
Facility 1 to Customer 4: 8
Facility 1 to Customer 5: 3
Facility 1 to Customer 6: 4
Facility 1 to Customer 7: 6
Facility 1 to Customer 8: 2
Facility 1 to Customer 9: 6
Facility 1 to Customer 10: 3
Facility 1 to Customer 11: 4
Facility 1 to Customer 12: 7
Facility 1 to Customer 13: 9
Facility 1 to Customer 14: 8
Facility 2 to Customer 0: 5
Facility 2 to Customer 1: 9
Facility 2 to Customer 2: 6
Facility 2 to Customer 3: 3
Facility 2 to Customer 4: 3
Facility 2 to Customer 5: 2
Facility 2 to Customer 6: 4
Facility 2 to Customer 7: 3
Facility 2 to Customer 8: 3
Facility 2 to Customer 9: 6
Facility 2 to Customer 10: 6
Facility 2 to Customer 11: 5
Facility 2 to Customer 12: 8
Facility 2 to Customer 13: 8
Facility 2 to Customer 14: 7
Facility 3 to Customer 0: 2
Facility 3 to Customer 1: 5
Facility 3 to Customer 2: 1
Facility 3 to Customer 3: 5
Facility 3 to Customer 4: 4
Facility 3 to Customer 5: 1
Facility 3 to Customer 6: 6
Facility 3 to Customer 7: 7
Facility 3 to Customer 8: 4
Facility 3 to Customer 9: 2
Facility 3 to Customer 10: 5
Facility 3 to Customer 11: 9
Facility 3 to Customer 12: 3
Facility 3 to Customer 13: 1
Facility 3 to Customer 14: 6
Facility 4 to Customer 0: 9
Facility 4 to Customer 1: 9
Facility 4 to Customer 2: 6
Facility 4 to Customer 3: 7
Facility 4 to Customer 4: 1
Facility 4 to Customer 5: 3
Facility 4 to Customer 6: 2
Facility 4 to Customer 7: 9
Facility 4 to Customer 8: 6
Facility 4 to Customer 9: 3
Facility 4 to Customer 10: 7
Facility 4 to Customer 11: 3
Facility 4 to Customer 12: 8
Facility 4 to Customer 13: 1
Facility 4 to Customer 14: 2
Drone operational costs (L-type drones):
Facility 0 to Customer 0: 27
Facility 0 to Customer 1: 22
Facility 0 to Customer 2: 17
Facility 0 to Customer 3: 22
Facility 0 to Customer 4: 16
Facility 0 to Customer 5: 21
Facility 0 to Customer 6: 13
Facility 0 to Customer 7: 11
Facility 0 to Customer 8: 17
Facility 0 to Customer 9: 23
Facility 0 to Customer 10: 25
Facility 0 to Customer 11: 29
Facility 0 to Customer 12: 27
Facility 0 to Customer 13: 29
Facility 0 to Customer 14: 28
Facility 1 to Customer 0: 22
Facility 1 to Customer 1: 18
Facility 1 to Customer 2: 22
Facility 1 to Customer 3: 15
Facility 1 to Customer 4: 24
Facility 1 to Customer 5: 25
Facility 1 to Customer 6: 21
Facility 1 to Customer 7: 16
Facility 1 to Customer 8: 20
Facility 1 to Customer 9: 16
Facility 1 to Customer 10: 18
Facility 1 to Customer 11: 18
