Facility Location Problem Instance
Number of facilities: 5
Number of customers: 8
Grid size: 15x15
Facilities coordinates (x, y):
14, 1
14, 6
8, 3
12, 14
6, 12
Customers coordinates (x, y):
1, 11
5, 3
4, 4
14, 12
11, 10
8, 7
9, 9
1, 3
Distances between facilities and customers:
Facility 0 to Customer 0: 16.40
Facility 0 to Customer 1: 9.22
Facility 0 to Customer 2: 10.44
Facility 0 to Customer 3: 11.00
Facility 0 to Customer 4: 9.49
Facility 0 to Customer 5: 8.49
Facility 0 to Customer 6: 9.43
Facility 0 to Customer 7: 13.15
Facility 1 to Customer 0: 13.93
Facility 1 to Customer 1: 9.49
Facility 1 to Customer 2: 10.20
Facility 1 to Customer 3: 6.00
Facility 1 to Customer 4: 5.00
Facility 1 to Customer 5: 6.08
Facility 1 to Customer 6: 5.83
Facility 1 to Customer 7: 13.34
Facility 2 to Customer 0: 10.63
Facility 2 to Customer 1: 3.00
Facility 2 to Customer 2: 4.12
Facility 2 to Customer 3: 10.82
Facility 2 to Customer 4: 7.62
Facility 2 to Customer 5: 4.00
Facility 2 to Customer 6: 6.08
Facility 2 to Customer 7: 7.00
Facility 3 to Customer 0: 11.40
Facility 3 to Customer 1: 13.04
Facility 3 to Customer 2: 12.81
Facility 3 to Customer 3: 2.83
Facility 3 to Customer 4: 4.12
Facility 3 to Customer 5: 8.06
Facility 3 to Customer 6: 5.83
Facility 3 to Customer 7: 15.56
Facility 4 to Customer 0: 5.10
Facility 4 to Customer 1: 9.06
Facility 4 to Customer 2: 8.25
Facility 4 to Customer 3: 8.00
Facility 4 to Customer 4: 5.39
Facility 4 to Customer 5: 5.39
Facility 4 to Customer 6: 4.24
Facility 4 to Customer 7: 10.30
Facilities fixed costs:
Facility 0: 18
Facility 1: 20
Facility 2: 19
Facility 3: 15
Facility 4: 13
Drone operational costs (S-type drones):
Facility 0 to Customer 0: 3
Facility 0 to Customer 1: 2
Facility 0 to Customer 2: 3
Facility 0 to Customer 3: 7
Facility 0 to Customer 4: 8
Facility 0 to Customer 5: 9
Facility 0 to Customer 6: 3
Facility 0 to Customer 7: 7
Facility 1 to Customer 0: 7
Facility 1 to Customer 1: 4
Facility 1 to Customer 2: 8
Facility 1 to Customer 3: 9
Facility 1 to Customer 4: 3
Facility 1 to Customer 5: 6
Facility 1 to Customer 6: 7
Facility 1 to Customer 7: 8
Facility 2 to Customer 0: 7
Facility 2 to Customer 1: 8
Facility 2 to Customer 2: 1
Facility 2 to Customer 3: 9
Facility 2 to Customer 4: 4
Facility 2 to Customer 5: 3
Facility 2 to Customer 6: 9
Facility 2 to Customer 7: 1
Facility 3 to Customer 0: 5
Facility 3 to Customer 1: 4
Facility 3 to Customer 2: 2
Facility 3 to Customer 3: 1
Facility 3 to Customer 4: 9
Facility 3 to Customer 5: 7
Facility 3 to Customer 6: 5
Facility 3 to Customer 7: 6
Facility 4 to Customer 0: 8
Facility 4 to Customer 1: 4
Facility 4 to Customer 2: 7
Facility 4 to Customer 3: 3
Facility 4 to Customer 4: 6
Facility 4 to Customer 5: 7
Facility 4 to Customer 6: 4
Facility 4 to Customer 7: 5
Drone operational costs (L-type drones):
Facility 0 to Customer 0: 17
Facility 0 to Customer 1: 19
Facility 0 to Customer 2: 12
Facility 0 to Customer 3: 14
Facility 0 to Customer 4: 13
Facility 0 to Customer 5: 12
Facility 0 to Customer 6: 15
Facility 0 to Customer 7: 14
Facility 1 to Customer 0: 10
Facility 1 to Customer 1: 17
Facility 1 to Customer 2: 15
Facility 1 to Customer 3: 16
Facility 1 to Customer 4: 17
Facility 1 to Customer 5: 17
Facility 1 to Customer 6: 18
Facility 1 to Customer 7: 18
Facility 2 to Customer 0: 13
Facility 2 to Customer 1: 11
Facility 2 to Customer 2: 16
Facility 2 to Customer 3: 15
Facility 2 to Customer 4: 17
Facility 2 to Customer 5: 15
Facility 2 to Customer 6: 17
Facility 2 to Customer 7: 18
Facility 3 to Customer 0: 11
Facility 3 to Customer 1: 18
Facility 3 to Customer 2: 13
Facility 3 to Customer 3: 12
Facility 3 to Customer 4: 18
Facility 3 to Customer 5: 19
Facility 3 to Customer 6: 18
Facility 3 to Customer 7: 18
Facility 4 to Customer 0: 16
Facility 4 to Customer 1: 10
Facility 4 to Customer 2: 12
Facility 4 to Customer 3: 11
Facility 4 to Customer 4: 10
Facility 4 to Customer 5: 10
Facility 4 to Customer 6: 15
Facility 4 to Customer 7: 13
Facility capacities:
Facility 0: 8
Facility 1: 5
Facility 2: 10
Facility 3: 5
Facility 4: 6
Small drone payload capacity: 13
Large drone payload capacity: 29
Small drone max range: 15
Large drone max range: 30
Package weights:
Customer 0: 14
Customer 1: 16
Customer 2: 13
Customer 3: 11
Customer 4: 16
Customer 5: 13
Customer 6: 10
Customer 7: 16
Number of S-type drones: 6
Number of L-type drones: 4
