Facility Location Problem Instance
Number of facilities: 5
Number of customers: 8
Grid size: 15x15
Facilities coordinates (x, y):
14, 9
8, 2
11, 14
0, 8
2, 8
Customers coordinates (x, y):
13, 1
6, 9
6, 10
9, 7
7, 9
6, 8
0, 10
11, 1
Distances between facilities and customers:
Facility 0 to Customer 0: 8.06
Facility 0 to Customer 1: 8.00
Facility 0 to Customer 2: 8.06
Facility 0 to Customer 3: 5.39
Facility 0 to Customer 4: 7.00
Facility 0 to Customer 5: 8.06
Facility 0 to Customer 6: 14.04
Facility 0 to Customer 7: 8.54
Facility 1 to Customer 0: 5.10
Facility 1 to Customer 1: 7.28
Facility 1 to Customer 2: 8.25
Facility 1 to Customer 3: 5.10
Facility 1 to Customer 4: 7.07
Facility 1 to Customer 5: 6.32
Facility 1 to Customer 6: 11.31
Facility 1 to Customer 7: 3.16
Facility 2 to Customer 0: 13.15
Facility 2 to Customer 1: 7.07
Facility 2 to Customer 2: 6.40
Facility 2 to Customer 3: 7.28
Facility 2 to Customer 4: 6.40
Facility 2 to Customer 5: 7.81
Facility 2 to Customer 6: 11.70
Facility 2 to Customer 7: 13.00
Facility 3 to Customer 0: 14.76
Facility 3 to Customer 1: 6.08
Facility 3 to Customer 2: 6.32
Facility 3 to Customer 3: 9.06
Facility 3 to Customer 4: 7.07
Facility 3 to Customer 5: 6.00
Facility 3 to Customer 6: 2.00
Facility 3 to Customer 7: 13.04
Facility 4 to Customer 0: 13.04
Facility 4 to Customer 1: 4.12
Facility 4 to Customer 2: 4.47
Facility 4 to Customer 3: 7.07
Facility 4 to Customer 4: 5.10
Facility 4 to Customer 5: 4.00
Facility 4 to Customer 6: 2.83
Facility 4 to Customer 7: 11.40
Facilities fixed costs:
Facility 0: 15
Facility 1: 13
Facility 2: 17
Facility 3: 17
Facility 4: 11
Drone operational costs (S-type drones):
Facility 0 to Customer 0: 3
Facility 0 to Customer 1: 2
Facility 0 to Customer 2: 6
Facility 0 to Customer 3: 9
Facility 0 to Customer 4: 1
Facility 0 to Customer 5: 9
Facility 0 to Customer 6: 7
Facility 0 to Customer 7: 6
Facility 1 to Customer 0: 7
Facility 1 to Customer 1: 5
Facility 1 to Customer 2: 8
Facility 1 to Customer 3: 9
Facility 1 to Customer 4: 8
Facility 1 to Customer 5: 2
Facility 1 to Customer 6: 9
Facility 1 to Customer 7: 3
Facility 2 to Customer 0: 3
Facility 2 to Customer 1: 8
Facility 2 to Customer 2: 1
Facility 2 to Customer 3: 2
Facility 2 to Customer 4: 1
Facility 2 to Customer 5: 6
Facility 2 to Customer 6: 1
Facility 2 to Customer 7: 1
Facility 3 to Customer 0: 8
Facility 3 to Customer 1: 5
Facility 3 to Customer 2: 4
Facility 3 to Customer 3: 3
Facility 3 to Customer 4: 7
Facility 3 to Customer 5: 4
Facility 3 to Customer 6: 5
Facility 3 to Customer 7: 5
Facility 4 to Customer 0: 8
Facility 4 to Customer 1: 3
Facility 4 to Customer 2: 3
Facility 4 to Customer 3: 4
Facility 4 to Customer 4: 1
Facility 4 to Customer 5: 4
Facility 4 to Customer 6: 8
Facility 4 to Customer 7: 9
Drone operational costs (L-type drones):
Facility 0 to Customer 0: 11
Facility 0 to Customer 1: 16
Facility 0 to Customer 2: 11
Facility 0 to Customer 3: 18
Facility 0 to Customer 4: 16
Facility 0 to Customer 5: 16
Facility 0 to Customer 6: 11
Facility 0 to Customer 7: 13
Facility 1 to Customer 0: 10
Facility 1 to Customer 1: 15
Facility 1 to Customer 2: 15
Facility 1 to Customer 3: 13
Facility 1 to Customer 4: 13
Facility 1 to Customer 5: 17
Facility 1 to Customer 6: 15
Facility 1 to Customer 7: 11
Facility 2 to Customer 0: 17
Facility 2 to Customer 1: 17
Facility 2 to Customer 2: 12
Facility 2 to Customer 3: 13
Facility 2 to Customer 4: 10
Facility 2 to Customer 5: 12
Facility 2 to Customer 6: 15
Facility 2 to Customer 7: 18
Facility 3 to Customer 0: 19
Facility 3 to Customer 1: 14
Facility 3 to Customer 2: 13
Facility 3 to Customer 3: 10
Facility 3 to Customer 4: 19
Facility 3 to Customer 5: 11
Facility 3 to Customer 6: 18
Facility 3 to Customer 7: 14
Facility 4 to Customer 0: 18
Facility 4 to Customer 1: 10
Facility 4 to Customer 2: 11
Facility 4 to Customer 3: 15
Facility 4 to Customer 4: 11
Facility 4 to Customer 5: 12
Facility 4 to Customer 6: 19
Facility 4 to Customer 7: 13
Facility capacities:
Facility 0: 10
Facility 1: 7
Facility 2: 5
Facility 3: 7
Facility 4: 5
Small drone payload capacity: 8
Large drone payload capacity: 18
Small drone max range: 12
Large drone max range: 25
Package weights:
Customer 0: 13
Customer 1: 20
Customer 2: 14
Customer 3: 14
Customer 4: 12
Customer 5: 17
Customer 6: 17
Customer 7: 19
Number of S-type drones: 6
Number of L-type drones: 4
