Facility Location Problem Instance
Number of facilities: 5
Number of customers: 8
Grid size: 15x15
Facilities coordinates (x, y):
6, 9
3, 1
6, 5
5, 1
10, 5
Customers coordinates (x, y):
2, 10
1, 11
4, 4
11, 2
12, 10
10, 10
14, 6
5, 2
Distances between facilities and customers:
Facility 0 to Customer 0: 4.12
Facility 0 to Customer 1: 5.39
Facility 0 to Customer 2: 5.39
Facility 0 to Customer 3: 8.60
Facility 0 to Customer 4: 6.08
Facility 0 to Customer 5: 4.12
Facility 0 to Customer 6: 8.54
Facility 0 to Customer 7: 7.07
Facility 1 to Customer 0: 9.06
Facility 1 to Customer 1: 10.20
Facility 1 to Customer 2: 3.16
Facility 1 to Customer 3: 8.06
Facility 1 to Customer 4: 12.73
Facility 1 to Customer 5: 11.40
Facility 1 to Customer 6: 12.08
Facility 1 to Customer 7: 2.24
Facility 2 to Customer 0: 6.40
Facility 2 to Customer 1: 7.81
Facility 2 to Customer 2: 2.24
Facility 2 to Customer 3: 5.83
Facility 2 to Customer 4: 7.81
Facility 2 to Customer 5: 6.40
Facility 2 to Customer 6: 8.06
Facility 2 to Customer 7: 3.16
Facility 3 to Customer 0: 9.49
Facility 3 to Customer 1: 10.77
Facility 3 to Customer 2: 3.16
Facility 3 to Customer 3: 6.08
Facility 3 to Customer 4: 11.40
Facility 3 to Customer 5: 10.30
Facility 3 to Customer 6: 10.30
Facility 3 to Customer 7: 1.00
Facility 4 to Customer 0: 9.43
Facility 4 to Customer 1: 10.82
Facility 4 to Customer 2: 6.08
Facility 4 to Customer 3: 3.16
Facility 4 to Customer 4: 5.39
Facility 4 to Customer 5: 5.00
Facility 4 to Customer 6: 4.12
Facility 4 to Customer 7: 5.83
Facilities fixed costs:
Facility 0: 15
Facility 1: 10
Facility 2: 17
Facility 3: 15
Facility 4: 14
Drone operational costs (S-type drones):
Facility 0 to Customer 0: 2
Facility 0 to Customer 1: 6
Facility 0 to Customer 2: 2
Facility 0 to Customer 3: 9
Facility 0 to Customer 4: 5
Facility 0 to Customer 5: 9
Facility 0 to Customer 6: 8
Facility 0 to Customer 7: 5
Facility 1 to Customer 0: 3
Facility 1 to Customer 1: 1
Facility 1 to Customer 2: 8
Facility 1 to Customer 3: 1
Facility 1 to Customer 4: 4
Facility 1 to Customer 5: 7
Facility 1 to Customer 6: 1
Facility 1 to Customer 7: 3
Facility 2 to Customer 0: 1
Facility 2 to Customer 1: 4
Facility 2 to Customer 2: 1
Facility 2 to Customer 3: 7
Facility 2 to Customer 4: 1
Facility 2 to Customer 5: 2
Facility 2 to Customer 6: 7
Facility 2 to Customer 7: 8
Facility 3 to Customer 0: 7
Facility 3 to Customer 1: 8
Facility 3 to Customer 2: 5
Facility 3 to Customer 3: 7
Facility 3 to Customer 4: 6
Facility 3 to Customer 5: 4
Facility 3 to Customer 6: 1
Facility 3 to Customer 7: 6
Facility 4 to Customer 0: 7
Facility 4 to Customer 1: 1
Facility 4 to Customer 2: 2
Facility 4 to Customer 3: 7
Facility 4 to Customer 4: 8
Facility 4 to Customer 5: 6
Facility 4 to Customer 6: 2
Facility 4 to Customer 7: 6
Drone operational costs (L-type drones):
Facility 0 to Customer 0: 17
Facility 0 to Customer 1: 17
Facility 0 to Customer 2: 17
Facility 0 to Customer 3: 18
Facility 0 to Customer 4: 19
Facility 0 to Customer 5: 19
Facility 0 to Customer 6: 12
Facility 0 to Customer 7: 17
Facility 1 to Customer 0: 15
Facility 1 to Customer 1: 13
Facility 1 to Customer 2: 18
Facility 1 to Customer 3: 18
Facility 1 to Customer 4: 10
Facility 1 to Customer 5: 14
Facility 1 to Customer 6: 19
Facility 1 to Customer 7: 19
Facility 2 to Customer 0: 15
Facility 2 to Customer 1: 16
Facility 2 to Customer 2: 13
Facility 2 to Customer 3: 17
Facility 2 to Customer 4: 10
Facility 2 to Customer 5: 17
Facility 2 to Customer 6: 12
Facility 2 to Customer 7: 15
Facility 3 to Customer 0: 19
Facility 3 to Customer 1: 11
Facility 3 to Customer 2: 13
Facility 3 to Customer 3: 11
Facility 3 to Customer 4: 10
Facility 3 to Customer 5: 16
Facility 3 to Customer 6: 15
Facility 3 to Customer 7: 13
Facility 4 to Customer 0: 11
Facility 4 to Customer 1: 16
Facility 4 to Customer 2: 11
Facility 4 to Customer 3: 19
Facility 4 to Customer 4: 17
Facility 4 to Customer 5: 14
Facility 4 to Customer 6: 10
Facility 4 to Customer 7: 19
Facility capacities:
Facility 0: 7
Facility 1: 10
Facility 2: 10
Facility 3: 10
Facility 4: 8
Small drone payload capacity: 5
Large drone payload capacity: 16
Small drone max range: 13
Large drone max range: 29
Package weights:
Customer 0: 16
Customer 1: 18
Customer 2: 15
Customer 3: 13
Customer 4: 15
Customer 5: 13
Customer 6: 10
Customer 7: 17
Number of S-type drones: 6
Number of L-type drones: 4
