Facility Location Problem Instance
Number of facilities: 5
Number of customers: 8
Grid size: 15x15
Facilities coordinates (x, y):
4, 5
13, 8
10, 11
7, 11
12, 3
Customers coordinates (x, y):
11, 4
8, 4
0, 10
0, 11
0, 2
8, 14
4, 6
2, 3
Distances between facilities and customers:
Facility 0 to Customer 0: 7.07
Facility 0 to Customer 1: 4.12
Facility 0 to Customer 2: 6.40
Facility 0 to Customer 3: 7.21
Facility 0 to Customer 4: 5.00
Facility 0 to Customer 5: 9.85
Facility 0 to Customer 6: 1.00
Facility 0 to Customer 7: 2.83
Facility 1 to Customer 0: 4.47
Facility 1 to Customer 1: 6.40
Facility 1 to Customer 2: 13.15
Facility 1 to Customer 3: 13.34
Facility 1 to Customer 4: 14.32
Facility 1 to Customer 5: 7.81
Facility 1 to Customer 6: 9.22
Facility 1 to Customer 7: 12.08
Facility 2 to Customer 0: 7.07
Facility 2 to Customer 1: 7.28
Facility 2 to Customer 2: 10.05
Facility 2 to Customer 3: 10.00
Facility 2 to Customer 4: 13.45
Facility 2 to Customer 5: 3.61
Facility 2 to Customer 6: 7.81
Facility 2 to Customer 7: 11.31
Facility 3 to Customer 0: 8.06
Facility 3 to Customer 1: 7.07
Facility 3 to Customer 2: 7.07
Facility 3 to Customer 3: 7.00
Facility 3 to Customer 4: 11.40
Facility 3 to Customer 5: 3.16
Facility 3 to Customer 6: 5.83
Facility 3 to Customer 7: 9.43
Facility 4 to Customer 0: 1.41
Facility 4 to Customer 1: 4.12
Facility 4 to Customer 2: 13.89
Facility 4 to Customer 3: 14.42
Facility 4 to Customer 4: 12.04
Facility 4 to Customer 5: 11.70
Facility 4 to Customer 6: 8.54
Facility 4 to Customer 7: 10.00
Facilities fixed costs:
Facility 0: 17
Facility 1: 11
Facility 2: 11
Facility 3: 19
Facility 4: 12
Drone operational costs (S-type drones):
Facility 0 to Customer 0: 3
Facility 0 to Customer 1: 5
Facility 0 to Customer 2: 6
Facility 0 to Customer 3: 3
Facility 0 to Customer 4: 4
Facility 0 to Customer 5: 4
Facility 0 to Customer 6: 7
Facility 0 to Customer 7: 3
Facility 1 to Customer 0: 6
Facility 1 to Customer 1: 3
Facility 1 to Customer 2: 9
Facility 1 to Customer 3: 4
Facility 1 to Customer 4: 7
Facility 1 to Customer 5: 9
Facility 1 to Customer 6: 3
Facility 1 to Customer 7: 9
Facility 2 to Customer 0: 1
Facility 2 to Customer 1: 4
Facility 2 to Customer 2: 5
Facility 2 to Customer 3: 6
Facility 2 to Customer 4: 4
Facility 2 to Customer 5: 4
Facility 2 to Customer 6: 9
Facility 2 to Customer 7: 3
Facility 3 to Customer 0: 1
Facility 3 to Customer 1: 5
Facility 3 to Customer 2: 6
Facility 3 to Customer 3: 3
Facility 3 to Customer 4: 2
Facility 3 to Customer 5: 9
Facility 3 to Customer 6: 7
Facility 3 to Customer 7: 6
Facility 4 to Customer 0: 6
Facility 4 to Customer 1: 6
Facility 4 to Customer 2: 3
Facility 4 to Customer 3: 1
Facility 4 to Customer 4: 7
Facility 4 to Customer 5: 2
Facility 4 to Customer 6: 9
Facility 4 to Customer 7: 1
Drone operational costs (L-type drones):
Facility 0 to Customer 0: 17
Facility 0 to Customer 1: 15
Facility 0 to Customer 2: 18
Facility 0 to Customer 3: 16
Facility 0 to Customer 4: 19
Facility 0 to Customer 5: 15
Facility 0 to Customer 6: 18
Facility 0 to Customer 7: 14
Facility 1 to Customer 0: 10
Facility 1 to Customer 1: 15
Facility 1 to Customer 2: 18
Facility 1 to Customer 3: 11
Facility 1 to Customer 4: 16
Facility 1 to Customer 5: 14
Facility 1 to Customer 6: 12
Facility 1 to Customer 7: 16
Facility 2 to Customer 0: 10
Facility 2 to Customer 1: 13
Facility 2 to Customer 2: 10
Facility 2 to Customer 3: 10
Facility 2 to Customer 4: 13
Facility 2 to Customer 5: 13
Facility 2 to Customer 6: 15
Facility 2 to Customer 7: 11
Facility 3 to Customer 0: 18
Facility 3 to Customer 1: 14
Facility 3 to Customer 2: 19
Facility 3 to Customer 3: 19
Facility 3 to Customer 4: 15
Facility 3 to Customer 5: 14
Facility 3 to Customer 6: 13
Facility 3 to Customer 7: 12
Facility 4 to Customer 0: 15
Facility 4 to Customer 1: 11
Facility 4 to Customer 2: 18
Facility 4 to Customer 3: 17
Facility 4 to Customer 4: 16
Facility 4 to Customer 5: 17
Facility 4 to Customer 6: 19
Facility 4 to Customer 7: 13
Facility capacities:
Facility 0: 5
Facility 1: 6
Facility 2: 9
Facility 3: 9
Facility 4: 9
Small drone payload capacity: 8
Large drone payload capacity: 23
Small drone max range: 13
Large drone max range: 20
Package weights:
Customer 0: 18
Customer 1: 11
Customer 2: 17
Customer 3: 19
Customer 4: 15
Customer 5: 14
Customer 6: 20
Customer 7: 17
Number of S-type drones: 6
Number of L-type drones: 4
