Facility Location Problem Instance
Number of facilities: 5
Number of customers: 8
Grid size: 15x15
Facilities coordinates (x, y):
8, 0
10, 2
12, 6
8, 7
10, 4
Customers coordinates (x, y):
7, 5
10, 13
6, 13
6, 14
8, 0
11, 13
4, 0
14, 2
Distances between facilities and customers:
Facility 0 to Customer 0: 5.10
Facility 0 to Customer 1: 13.15
Facility 0 to Customer 2: 13.15
Facility 0 to Customer 3: 14.14
Facility 0 to Customer 4: 0.00
Facility 0 to Customer 5: 13.34
Facility 0 to Customer 6: 4.00
Facility 0 to Customer 7: 6.32
Facility 1 to Customer 0: 4.24
Facility 1 to Customer 1: 11.00
Facility 1 to Customer 2: 11.70
Facility 1 to Customer 3: 12.65
Facility 1 to Customer 4: 2.83
Facility 1 to Customer 5: 11.05
Facility 1 to Customer 6: 6.32
Facility 1 to Customer 7: 4.00
Facility 2 to Customer 0: 5.10
Facility 2 to Customer 1: 7.28
Facility 2 to Customer 2: 9.22
Facility 2 to Customer 3: 10.00
Facility 2 to Customer 4: 7.21
Facility 2 to Customer 5: 7.07
Facility 2 to Customer 6: 10.00
Facility 2 to Customer 7: 4.47
Facility 3 to Customer 0: 2.24
Facility 3 to Customer 1: 6.32
Facility 3 to Customer 2: 6.32
Facility 3 to Customer 3: 7.28
Facility 3 to Customer 4: 7.00
Facility 3 to Customer 5: 6.71
Facility 3 to Customer 6: 8.06
Facility 3 to Customer 7: 7.81
Facility 4 to Customer 0: 3.16
Facility 4 to Customer 1: 9.00
Facility 4 to Customer 2: 9.85
Facility 4 to Customer 3: 10.77
Facility 4 to Customer 4: 4.47
Facility 4 to Customer 5: 9.06
Facility 4 to Customer 6: 7.21
Facility 4 to Customer 7: 4.47
Facilities fixed costs:
Facility 0: 17
Facility 1: 15
Facility 2: 14
Facility 3: 13
Facility 4: 20
Drone operational costs (S-type drones):
Facility 0 to Customer 0: 9
Facility 0 to Customer 1: 4
Facility 0 to Customer 2: 7
Facility 0 to Customer 3: 2
Facility 0 to Customer 4: 8
Facility 0 to Customer 5: 2
Facility 0 to Customer 6: 8
Facility 0 to Customer 7: 9
Facility 1 to Customer 0: 3
Facility 1 to Customer 1: 7
Facility 1 to Customer 2: 4
Facility 1 to Customer 3: 1
Facility 1 to Customer 4: 8
Facility 1 to Customer 5: 4
Facility 1 to Customer 6: 5
Facility 1 to Customer 7: 6
Facility 2 to Customer 0: 6
Facility 2 to Customer 1: 4
Facility 2 to Customer 2: 6
Facility 2 to Customer 3: 2
Facility 2 to Customer 4: 8
Facility 2 to Customer 5: 8
Facility 2 to Customer 6: 7
Facility 2 to Customer 7: 2
Facility 3 to Customer 0: 4
Facility 3 to Customer 1: 7
Facility 3 to Customer 2: 9
Facility 3 to Customer 3: 8
Facility 3 to Customer 4: 9
Facility 3 to Customer 5: 8
Facility 3 to Customer 6: 6
Facility 3 to Customer 7: 6
Facility 4 to Customer 0: 3
Facility 4 to Customer 1: 6
Facility 4 to Customer 2: 7
Facility 4 to Customer 3: 7
Facility 4 to Customer 4: 3
Facility 4 to Customer 5: 5
Facility 4 to Customer 6: 5
Facility 4 to Customer 7: 8
Drone operational costs (L-type drones):
Facility 0 to Customer 0: 16
Facility 0 to Customer 1: 15
Facility 0 to Customer 2: 12
Facility 0 to Customer 3: 14
Facility 0 to Customer 4: 16
Facility 0 to Customer 5: 19
Facility 0 to Customer 6: 17
Facility 0 to Customer 7: 16
Facility 1 to Customer 0: 11
Facility 1 to Customer 1: 17
Facility 1 to Customer 2: 14
Facility 1 to Customer 3: 10
Facility 1 to Customer 4: 17
Facility 1 to Customer 5: 12
Facility 1 to Customer 6: 10
Facility 1 to Customer 7: 14
Facility 2 to Customer 0: 10
Facility 2 to Customer 1: 15
Facility 2 to Customer 2: 18
Facility 2 to Customer 3: 15
Facility 2 to Customer 4: 14
Facility 2 to Customer 5: 10
Facility 2 to Customer 6: 12
Facility 2 to Customer 7: 10
Facility 3 to Customer 0: 11
Facility 3 to Customer 1: 12
Facility 3 to Customer 2: 15
Facility 3 to Customer 3: 17
Facility 3 to Customer 4: 15
Facility 3 to Customer 5: 10
Facility 3 to Customer 6: 17
Facility 3 to Customer 7: 12
Facility 4 to Customer 0: 17
Facility 4 to Customer 1: 11
Facility 4 to Customer 2: 10
Facility 4 to Customer 3: 11
Facility 4 to Customer 4: 18
Facility 4 to Customer 5: 17
Facility 4 to Customer 6: 12
Facility 4 to Customer 7: 19
Facility capacities:
Facility 0: 7
Facility 1: 7
Facility 2: 10
Facility 3: 10
Facility 4: 8
Small drone payload capacity: 12
Large drone payload capacity: 21
Small drone max range: 15
Large drone max range: 21
Package weights:
Customer 0: 15
Customer 1: 14
Customer 2: 12
Customer 3: 15
Customer 4: 18
Customer 5: 15
Customer 6: 20
Customer 7: 13
Number of S-type drones: 6
Number of L-type drones: 4
